"RACEID","YEAR","ROUND","NAME","F1DATE","TIME","URL","SCORE","DNF_COUNT","DNF_DUE_TO_ACCIDENT_COUNT","WEATHER","WEATHER_WET","CIRCUITREF","YEAR_C","RACE_COUNT","NAME_YEAR","OVERTAKEN_POSITIONS_TOTAL"
159,2000,2,"Brazilian Grand Prix",26-MAR-00,"\N","http://en.wikipedia.org/wiki/2000_Brazilian_Grand_Prix",,12,1,"Sunny, Air: 22 °C (72 °F), Track: 35 °C (95 °F)","N","interlagos","2000",1,"2000 Brazilian Grand Prix",58
169,2000,12,"Hungarian Grand Prix",13-AUG-00,"\N","http://en.wikipedia.org/wiki/2000_Hungarian_Grand_Prix",,6,0,"Partially cloudy, very hot, dry","N","hungaroring","2000",1,"2000 Hungarian Grand Prix",93
174,2000,17,"Malaysian Grand Prix",22-OCT-00,"\N","http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix",,10,3,"Overcast, Very hot, Dry","N","sepang","2000",1,"2000 Malaysian Grand Prix",142
316,1991,12,"Italian Grand Prix",08-SEP-91,"\N","http://en.wikipedia.org/wiki/1991_Italian_Grand_Prix",,18,3,"not found","N","monza","1991",1,"1991 Italian Grand Prix",0
310,1991,6,"Mexican Grand Prix",16-JUN-91,"\N","http://en.wikipedia.org/wiki/1991_Mexican_Grand_Prix",,22,2,"Mostly Cloudy24 °C (75 °F)[1]","N","rodriguez","1991",1,"1991 Mexican Grand Prix",0
300,1992,12,"Belgian Grand Prix",30-AUG-92,"\N","http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix",,14,4,"Overcast, brief rain mid-race","Y","spa","1992",1,"1992 Belgian Grand Prix",0
297,1992,9,"British Grand Prix",12-JUL-92,"\N","http://en.wikipedia.org/wiki/1992_British_Grand_Prix",,16,1,"Dry","N","silverstone","1992",1,"1992 British Grand Prix",0
301,1992,13,"Italian Grand Prix",13-SEP-92,"\N","http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix",,19,1,"Sunny and warm","N","monza","1992",1,"1992 Italian Grand Prix",0
290,1992,2,"Mexican Grand Prix",22-MAR-92,"\N","http://en.wikipedia.org/wiki/1992_Mexican_Grand_Prix",,17,5,"Scattered Clouds27 °C (81 °F)[1]","N","rodriguez","1992",1,"1992 Mexican Grand Prix",0
292,1992,4,"Spanish Grand Prix",03-MAY-92,"\N","http://en.wikipedia.org/wiki/1992_Spanish_Grand_Prix",,22,12,"Dry at start, wet later","Y","catalunya","1992",1,"1992 Spanish Grand Prix",0
281,1993,9,"British Grand Prix",11-JUL-93,"\N","http://en.wikipedia.org/wiki/1993_British_Grand_Prix",,15,3,"Dry","N","silverstone","1993",1,"1993 British Grand Prix",0
285,1993,13,"Italian Grand Prix",12-SEP-93,"\N","http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix",,15,9,"Hot and sunny","N","monza","1993",1,"1993 Italian Grand Prix",0
277,1993,5,"Spanish Grand Prix",09-MAY-93,"\N","http://en.wikipedia.org/wiki/1993_Spanish_Grand_Prix",,13,2,"not found","N","catalunya","1993",1,"1993 Spanish Grand Prix",0
267,1994,11,"Belgian Grand Prix",28-AUG-94,"\N","http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix",,16,3,"Sunny","N","spa","1994",1,"1994 Belgian Grand Prix",0
264,1994,8,"British Grand Prix",10-JUL-94,"\N","http://en.wikipedia.org/wiki/1994_British_Grand_Prix",,12,0,"Sunny","N","silverstone","1994",1,"1994 British Grand Prix",0
268,1994,12,"Italian Grand Prix",11-SEP-94,"\N","http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix",,19,7,"Sunny","N","monza","1994",1,"1994 Italian Grand Prix",0
247,1995,8,"British Grand Prix",16-JUL-95,"\N","http://en.wikipedia.org/wiki/1995_British_Grand_Prix",,13,7,"Warm, cloudy, windy","N","silverstone","1995",1,"1995 British Grand Prix",0
251,1995,12,"Italian Grand Prix",10-SEP-95,"\N","http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix",,14,8,"not found","N","monza","1995",1,"1995 Italian Grand Prix",0
243,1995,4,"Spanish Grand Prix",14-MAY-95,"\N","http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix",,11,0,"Sunny","N","catalunya","1995",1,"1995 Spanish Grand Prix",0
236,1996,13,"Belgian Grand Prix",25-AUG-96,"\N","http://en.wikipedia.org/wiki/1996_Belgian_Grand_Prix",,10,5,"Overcast and dry with temperatures reaching up to 17 °C (63 °F)[1]","N","spa","1996",1,"1996 Belgian Grand Prix",81
237,1996,14,"Italian Grand Prix",08-SEP-96,"\N","http://en.wikipedia.org/wiki/1996_Italian_Grand_Prix",,11,6,"Dry","N","monza","1996",1,"1996 Italian Grand Prix",47
230,1996,7,"Spanish Grand Prix",02-JUN-96,"\N","http://en.wikipedia.org/wiki/1996_Spanish_Grand_Prix",,16,10,"Rain","Y","catalunya","1996",1,"1996 Spanish Grand Prix",28
218,1997,12,"Belgian Grand Prix",24-AUG-97,"\N","http://en.wikipedia.org/wiki/1997_Belgian_Grand_Prix",,7,4,"Wet, then drying out with temperatures reaching up to 28 °C (82 °F)[1]","Y","spa","1997",1,"1997 Belgian Grand Prix",192
219,1997,13,"Italian Grand Prix",07-SEP-97,"\N","http://en.wikipedia.org/wiki/1997_Italian_Grand_Prix",,8,3,"Dry with temperatures reaching up to 29 °C (84 °F)[1]","N","monza","1997",1,"1997 Italian Grand Prix",80
212,1997,6,"Spanish Grand Prix",25-MAY-97,"\N","http://en.wikipedia.org/wiki/1997_Spanish_Grand_Prix",,7,0,"Clear","N","catalunya","1997",1,"1997 Spanish Grand Prix",198
204,1998,14,"Italian Grand Prix",13-SEP-98,"\N","http://en.wikipedia.org/wiki/1998_Italian_Grand_Prix",,9,3,"Sunny","N","monza","1998",1,"1998 Italian Grand Prix",65
186,1999,12,"Belgian Grand Prix",29-AUG-99,"\N","http://en.wikipedia.org/wiki/1999_Belgian_Grand_Prix",,6,1,"Partially cloudy, mild, dry","N","spa","1999",1,"1999 Belgian Grand Prix",94
182,1999,8,"British Grand Prix",11-JUL-99,"\N","http://en.wikipedia.org/wiki/1999_British_Grand_Prix",,6,0,"Sunny, mild, dry","N","silverstone","1999",1,"1999 British Grand Prix",148
187,1999,13,"Italian Grand Prix",12-SEP-99,"\N","http://en.wikipedia.org/wiki/1999_Italian_Grand_Prix",,12,6,"Hot and dry with temperatures reaching up to 30 °C (86 °F)[1]","N","monza","1999",1,"1999 Italian Grand Prix",59
170,2000,13,"Belgian Grand Prix",27-AUG-00,"\N","http://en.wikipedia.org/wiki/2000_Belgian_Grand_Prix",,5,1,"not found","N","spa","2000",1,"2000 Belgian Grand Prix",157
161,2000,4,"British Grand Prix",23-APR-00,"\N","http://en.wikipedia.org/wiki/2000_British_Grand_Prix",,5,1,"Sunny, mild, dry, Air Temp: 10 °C (50 °F)","N","silverstone","2000",1,"2000 British Grand Prix",186
162,2000,5,"Spanish Grand Prix",07-MAY-00,"\N","http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix",,6,3,"Sunny, Mild, Dry","N","catalunya","2000",1,"2000 Spanish Grand Prix",92
154,2001,14,"Belgian Grand Prix",02-SEP-01,"\N","http://en.wikipedia.org/wiki/2001_Belgian_Grand_Prix",,9,5,"not found","N","spa","2001",1,"2001 Belgian Grand Prix",74
151,2001,11,"British Grand Prix",15-JUL-01,"\N","http://en.wikipedia.org/wiki/2001_British_Grand_Prix",,6,2,"Partially cloudy, mild, dry, Air Temp: 16 °C (61 °F), Track 27 °C (81 °F)","N","silverstone","2001",1,"2001 British Grand Prix",76
155,2001,15,"Italian Grand Prix",16-SEP-01,"\N","http://en.wikipedia.org/wiki/2001_Italian_Grand_Prix",,9,2,"Sunny, partly cloudy, Air: 19 to 20 °C (66 to 68 °F), Track 26 °C (79 °F)","N","monza","2001",1,"2001 Italian Grand Prix",70
145,2001,5,"Spanish Grand Prix",29-APR-01,"\N","http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix",,7,2,"Overcast, Mild, Dry, Air Temp: 18°C","N","catalunya","2001",1,"2001 Spanish Grand Prix",97
137,2002,14,"Belgian Grand Prix",01-SEP-02,"\N","http://en.wikipedia.org/wiki/2002_Belgian_Grand_Prix",,9,1,"Cloudy, Air: 17 °C (63 °F), Track 25 °C (77 °F)[1]","N","spa","2002",1,"2002 Belgian Grand Prix",98
133,2002,10,"British Grand Prix",07-JUL-02,"\N","http://en.wikipedia.org/wiki/2002_British_Grand_Prix",,10,1,"Dry/Wet, Air Temp: 21°C","Y","silverstone","2002",1,"2002 British Grand Prix",140
138,2002,15,"Italian Grand Prix",15-SEP-02,"\N","http://en.wikipedia.org/wiki/2002_Italian_Grand_Prix",,7,2,"Sunny, hot, dry 23°C","N","monza","2002",1,"2002 Italian Grand Prix",85
128,2002,5,"Spanish Grand Prix",28-APR-02,"\N","http://en.wikipedia.org/wiki/2002_Spanish_Grand_Prix",,13,2,"Clear, Air Temp: 20°C","N","catalunya","2002",1,"2002 Spanish Grand Prix",111
118,2003,11,"British Grand Prix",20-JUL-03,"\N","http://en.wikipedia.org/wiki/2003_British_Grand_Prix",,3,0,"Sunny at start, cloudy later, Air: 24 °C (75 °F), Track 29 °C (84 °F)","N","silverstone","2003",1,"2003 British Grand Prix",321
121,2003,14,"Italian Grand Prix",14-SEP-03,"\N","http://en.wikipedia.org/wiki/2003_Italian_Grand_Prix",,7,0,"Sunny","N","monza","2003",1,"2003 Italian Grand Prix",85
112,2003,5,"Spanish Grand Prix",04-MAY-03,"\N","http://en.wikipedia.org/wiki/2003_Spanish_Grand_Prix",,8,3,"Clear","N","catalunya","2003",1,"2003 Spanish Grand Prix",140
92,2004,3,"Bahrain Grand Prix",04-APR-04,"\N","http://en.wikipedia.org/wiki/2004_Bahrain_Grand_Prix",,3,0,"Warm, dry and overcast","N","bahrain","2004",1,"2004 Bahrain Grand Prix",216
103,2004,14,"Belgian Grand Prix",29-AUG-04,"\N","http://en.wikipedia.org/wiki/2004_Belgian_Grand_Prix",,10,6,"Dry with temperatures reaching up to 15 °C (59 °F)[1]","N","spa","2004",1,"2004 Belgian Grand Prix",127
100,2004,11,"British Grand Prix",11-JUL-04,"\N","http://en.wikipedia.org/wiki/2004_British_Grand_Prix",,4,3,"Cloudy, Air: 17 °C (63 °F), Track 27 °C (81 °F)","N","silverstone","2004",1,"2004 British Grand Prix",176
105,2004,16,"Chinese Grand Prix",26-SEP-04,"\N","http://en.wikipedia.org/wiki/2004_Chinese_Grand_Prix",,4,2,"Sunny with temperatures reaching up to 27 °C (81 °F)[1]","N","shanghai","2004",1,"2004 Chinese Grand Prix",191
104,2004,15,"Italian Grand Prix",12-SEP-04,"\N","http://en.wikipedia.org/wiki/2004_Italian_Grand_Prix",,5,3,"not found","N","monza","2004",1,"2004 Italian Grand Prix",166
94,2004,5,"Spanish Grand Prix",09-MAY-04,"\N","http://en.wikipedia.org/wiki/2004_Spanish_Grand_Prix",,7,2,"Clear","N","catalunya","2004",1,"2004 Spanish Grand Prix",178
73,2005,3,"Bahrain Grand Prix",03-APR-05,"14:30:00","http://en.wikipedia.org/wiki/2005_Bahrain_Grand_Prix",,8,0,"Sunny, 42 °C (108 °F)[1]","N","bahrain","2005",1,"2005 Bahrain Grand Prix",134
86,2005,16,"Belgian Grand Prix",11-SEP-05,"14:00:00","http://en.wikipedia.org/wiki/2005_Belgian_Grand_Prix",,7,6,"Wet and dry","Y","spa","2005",1,"2005 Belgian Grand Prix",136
81,2005,11,"British Grand Prix",10-JUL-05,"14:00:00","http://en.wikipedia.org/wiki/2005_British_Grand_Prix",,1,0,"not found","N","silverstone","2005",1,"2005 British Grand Prix",79
89,2005,19,"Chinese Grand Prix",16-OCT-05,"14:00:00","http://en.wikipedia.org/wiki/2005_Chinese_Grand_Prix",,7,3,"Sunny","N","shanghai","2005",1,"2005 Chinese Grand Prix",125
85,2005,15,"Italian Grand Prix",04-SEP-05,"14:00:00","http://en.wikipedia.org/wiki/2005_Italian_Grand_Prix",,0,0,"Sunny","N","monza","2005",1,"2005 Italian Grand Prix",145
75,2005,5,"Spanish Grand Prix",08-MAY-05,"14:00:00","http://en.wikipedia.org/wiki/2005_Spanish_Grand_Prix",,6,2,"Sunny, warm","N","catalunya","2005",1,"2005 Spanish Grand Prix",98
84,2005,14,"Turkish Grand Prix",21-AUG-05,"15:00:00","http://en.wikipedia.org/wiki/2005_Turkish_Grand_Prix",,5,0,"Sunny; 30°C Air; 45°C Track","N","istanbul","2005",1,"2005 Turkish Grand Prix",138
53,2006,1,"Bahrain Grand Prix",12-MAR-06,"14:30:00","http://en.wikipedia.org/wiki/2006_Bahrain_Grand_Prix",,4,0,"Fine, Dry and HotAir Temp 23 °C (73 °F)[1]Track Temp 40 °C (104 °F)[1] dropping to 34 °C (93 °F)","N","bahrain","2006",1,"2006 Bahrain Grand Prix",162
60,2006,8,"British Grand Prix",11-JUN-06,"12:00:00","http://en.wikipedia.org/wiki/2006_British_Grand_Prix",,4,3,"Sunny","N","silverstone","2006",1,"2006 British Grand Prix",89
68,2006,16,"Chinese Grand Prix",01-OCT-06,"14:00:00","http://en.wikipedia.org/wiki/2006_Chinese_Grand_Prix",,6,2,"Cloudy, wet track that progressively dried up.Rainy during the last few laps.","Y","shanghai","2006",1,"2006 Chinese Grand Prix",157
67,2006,15,"Italian Grand Prix",10-SEP-06,"14:00:00","http://en.wikipedia.org/wiki/2006_Italian_Grand_Prix",,5,0,"Warm and sunny with temperatures reaching up to 27 °C (81 °F)[1]","N","monza","2006",1,"2006 Italian Grand Prix",125
58,2006,6,"Spanish Grand Prix",14-MAY-06,"14:00:00","http://en.wikipedia.org/wiki/2006_Spanish_Grand_Prix",,6,1,"Sunny","N","catalunya","2006",1,"2006 Spanish Grand Prix",104
66,2006,14,"Turkish Grand Prix",27-AUG-06,"15:00:00","http://en.wikipedia.org/wiki/2006_Turkish_Grand_Prix",,7,5,"Sunny, hot","N","istanbul","2006",1,"2006 Turkish Grand Prix",132
38,2007,3,"Bahrain Grand Prix",15-APR-07,"11:30:00","http://en.wikipedia.org/wiki/2007_Bahrain_Grand_Prix",,7,2,"Sunny, dry, windy","N","bahrain","2007",1,"2007 Bahrain Grand Prix",145
49,2007,14,"Belgian Grand Prix",16-SEP-07,"12:00:00","http://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix",,5,0,"Partly cloudy, mild and dry","N","spa","2007",1,"2007 Belgian Grand Prix",132
44,2007,9,"British Grand Prix",08-JUL-07,"12:00:00","http://en.wikipedia.org/wiki/2007_British_Grand_Prix",,7,1,"Dry and sunny","N","silverstone","2007",1,"2007 British Grand Prix",153
51,2007,16,"Chinese Grand Prix",07-OCT-07,"6:00:00","http://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix",,5,3,"Light Rain at the start before drying out. Light rain in the middle of the race before drying.","Y","shanghai","2007",1,"2007 Chinese Grand Prix",163
48,2007,13,"Italian Grand Prix",09-SEP-07,"12:00:00","http://en.wikipedia.org/wiki/2007_Italian_Grand_Prix",,2,1,"Sunny","N","monza","2007",1,"2007 Italian Grand Prix",138
39,2007,4,"Spanish Grand Prix",13-MAY-07,"12:00:00","http://en.wikipedia.org/wiki/2007_Spanish_Grand_Prix",,8,1,"Sunny and warm","N","catalunya","2007",1,"2007 Spanish Grand Prix",117
47,2007,12,"Turkish Grand Prix",26-AUG-07,"12:00:00","http://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix",,2,0,"Sunny","N","istanbul","2007",1,"2007 Turkish Grand Prix",162
775,1958,11,"Moroccan Grand Prix",19-OCT-58,"\N","http://en.wikipedia.org/wiki/1958_Moroccan_Grand_Prix",,9,5,"Warm, dry, sunny","N","ain-diab","1958",1,"1958 Moroccan Grand Prix",0
715,1964,7,"Austrian Grand Prix",23-AUG-64,"\N","http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix",,11,2,"Dry","N","zeltweg","1964",1,"1964 Austrian Grand Prix",0
686,1967,8,"Canadian Grand Prix",27-AUG-67,"\N","http://en.wikipedia.org/wiki/1967_Canadian_Grand_Prix",,7,1,"Rainy with temperatures up to 24.4 °C (75.9 °F); wind speeds up to 8 kilometres per hour (5.0 mph)[1]","Y","mosport","1967",1,"1967 Canadian Grand Prix",0
676,1968,10,"Canadian Grand Prix",22-SEP-68,"\N","http://en.wikipedia.org/wiki/1968_Canadian_Grand_Prix",,15,2,"Sunny with temperatures reaching up to 27.8 °C (82.0 °F) and wind speeds up to 10.1 kilometres per hour (6.3 mph); no precipitation reported throughout the day[1]","N","tremblant","1968",1,"1968 Canadian Grand Prix",0
664,1969,9,"Canadian Grand Prix",20-SEP-69,"\N","http://en.wikipedia.org/wiki/1969_Canadian_Grand_Prix",,13,2,"Mild with temperatures approaching 21.1 °C (70.0 °F); wind speeds up to 10.1 kilometres per hour (6.3 mph)[1]","N","mosport","1969",1,"1969 Canadian Grand Prix",0
651,1970,9,"Austrian Grand Prix",16-AUG-70,"\N","http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix",,9,1,"not found","N","osterreichring","1970",1,"1970 Austrian Grand Prix",0
639,1971,8,"Austrian Grand Prix",15-AUG-71,"\N","http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix",,10,0,"Dry","N","osterreichring","1971",1,"1971 Austrian Grand Prix",0
641,1971,10,"Canadian Grand Prix",19-SEP-71,"\N","http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix",,10,4,"Chilly with temperatures approaching 17.8 °C (64.0 °F); wind speeds up to 8 kilometres per hour (5.0 mph)[1]","N","mosport","1971",1,"1971 Canadian Grand Prix",0
628,1972,9,"Austrian Grand Prix",13-AUG-72,"\N","http://en.wikipedia.org/wiki/1972_Austrian_Grand_Prix",,11,0,"Sunny, hot","N","osterreichring","1972",1,"1972 Austrian Grand Prix",0
630,1972,11,"Canadian Grand Prix",24-SEP-72,"\N","http://en.wikipedia.org/wiki/1972_Canadian_Grand_Prix",,12,2,"Mild with temperatures approaching 22.8 °C (73.0 °F); wind speeds up to 12 kilometres per hour (7.5 mph)[1]","N","mosport","1972",1,"1972 Canadian Grand Prix",0
616,1973,12,"Austrian Grand Prix",19-AUG-73,"\N","http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix",,13,1,"not found","N","osterreichring","1973",1,"1973 Austrian Grand Prix",0
618,1973,14,"Canadian Grand Prix",23-SEP-73,"\N","http://en.wikipedia.org/wiki/1973_Canadian_Grand_Prix",,8,2,"Mild with temperatures approaching 22.2 °C (72.0 °F); wind speeds up to 11.8 kilometres per hour (7.3 mph)[1]","N","mosport","1973",1,"1973 Canadian Grand Prix",0
601,1974,12,"Austrian Grand Prix",18-AUG-74,"\N","http://en.wikipedia.org/wiki/1974_Austrian_Grand_Prix",,20,4,"not found","N","osterreichring","1974",1,"1974 Austrian Grand Prix",0
603,1974,14,"Canadian Grand Prix",22-SEP-74,"\N","http://en.wikipedia.org/wiki/1974_Canadian_Grand_Prix",,15,1,"Cold with temperatures approaching 13.3 °C (55.9 °F); wind speeds up to 15 kilometres per hour (9.3 mph)[1]","N","mosport","1974",1,"1974 Canadian Grand Prix",0
587,1975,12,"Austrian Grand Prix",17-AUG-75,"\N","http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix",,13,4,"Heavy rain","Y","osterreichring","1975",1,"1975 Austrian Grand Prix",0
570,1976,11,"Austrian Grand Prix",15-AUG-76,"\N","http://en.wikipedia.org/wiki/1976_Austrian_Grand_Prix",,14,6,"not found","N","osterreichring","1976",1,"1976 Austrian Grand Prix",0
554,1977,12,"Austrian Grand Prix",14-AUG-77,"\N","http://en.wikipedia.org/wiki/1977_Austrian_Grand_Prix",,14,4,"Wet, then drying","Y","osterreichring","1977",1,"1977 Austrian Grand Prix",0
558,1977,16,"Canadian Grand Prix",09-OCT-77,"\N","http://en.wikipedia.org/wiki/1977_Canadian_Grand_Prix",,20,7,"Cold with temperatures approaching 12 °C (54 °F); wind speeds up to 12.8 kilometres per hour (8.0 mph)[1]","N","mosport","1977",1,"1977 Canadian Grand Prix",0
559,1977,17,"Japanese Grand Prix",23-OCT-77,"\N","http://en.wikipedia.org/wiki/1977_Japanese_Grand_Prix",,12,5,"Dry","N","fuji","1977",1,"1977 Japanese Grand Prix",0
542,1978,16,"Canadian Grand Prix",08-OCT-78,"\N","http://en.wikipedia.org/wiki/1978_Canadian_Grand_Prix",,15,4,"Mostly cloudy5 °C (41 °F)[1]","N","villeneuve","1978",1,"1978 Canadian Grand Prix",0
522,1979,11,"Austrian Grand Prix",12-AUG-79,"\N","http://en.wikipedia.org/wiki/1979_Austrian_Grand_Prix",,16,1,"Dry","N","osterreichring","1979",1,"1979 Austrian Grand Prix",0
507,1980,10,"Austrian Grand Prix",17-AUG-80,"\N","http://en.wikipedia.org/wiki/1980_Austrian_Grand_Prix",,10,0,"Mild, Dry","N","osterreichring","1980",1,"1980 Austrian Grand Prix",0
510,1980,13,"Canadian Grand Prix",28-SEP-80,"\N","http://en.wikipedia.org/wiki/1980_Canadian_Grand_Prix",,17,3,"Cold and dry with temperatures reaching up to 11 °C (52 °F); wind speeds up to 15.9 kilometres per hour (9.9 mph)[1]","N","villeneuve","1980",1,"1980 Canadian Grand Prix",0
493,1981,11,"Austrian Grand Prix",16-AUG-81,"\N","http://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix",,17,1,"Mild, Dry","N","osterreichring","1981",1,"1981 Austrian Grand Prix",0
496,1981,14,"Canadian Grand Prix",27-SEP-81,"\N","http://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix",,19,10,"Wet and cold with temperatures up to 20 °C (68 °F); wind speeds up to 15 kilometres per hour (9.3 mph)[1]","Y","villeneuve","1981",1,"1981 Canadian Grand Prix",0
474,1982,8,"Canadian Grand Prix",13-JUN-82,"\N","http://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix",,21,5,"Overcast and chilly17 °C (63 °F)[1]","N","villeneuve","1982",1,"1982 Canadian Grand Prix",0
462,1983,11,"Austrian Grand Prix",14-AUG-83,"\N","http://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix",,16,4,"Dry","N","osterreichring","1983",1,"1983 Austrian Grand Prix",0
465,1983,14,"European Grand Prix",25-SEP-83,"\N","http://en.wikipedia.org/wiki/1983_European_Grand_Prix",,14,2,"Dry","N","brands_hatch","1983",1,"1983 European Grand Prix",0
447,1984,12,"Austrian Grand Prix",19-AUG-84,"\N","http://en.wikipedia.org/wiki/1984_Austrian_Grand_Prix",,17,1,"Dry","N","osterreichring","1984",1,"1984 Austrian Grand Prix",0
442,1984,7,"Canadian Grand Prix",17-JUN-84,"\N","http://en.wikipedia.org/wiki/1984_Canadian_Grand_Prix",,16,1,"Dry with temperatures approaching 26 °C (79 °F); wind speeds up to 12.9 kilometres per hour (8.0 mph)[1]","N","villeneuve","1984",1,"1984 Canadian Grand Prix",0
429,1985,10,"Austrian Grand Prix",18-AUG-85,"\N","http://en.wikipedia.org/wiki/1985_Austrian_Grand_Prix",,19,2,"Dry","N","osterreichring","1985",1,"1985 Austrian Grand Prix",0
424,1985,5,"Canadian Grand Prix",16-JUN-85,"\N","http://en.wikipedia.org/wiki/1985_Canadian_Grand_Prix",,8,4,"Sunny with temperatures approaching 20.5 °C (68.9 °F); wind speeds up to 12.9 kilometres per hour (8.0 mph)[1]","N","villeneuve","1985",1,"1985 Canadian Grand Prix",0
433,1985,14,"European Grand Prix",06-OCT-85,"\N","http://en.wikipedia.org/wiki/1985_European_Grand_Prix",,14,3,"not found","N","brands_hatch","1985",1,"1985 European Grand Prix",0
415,1986,12,"Austrian Grand Prix",17-AUG-86,"\N","http://en.wikipedia.org/wiki/1986_Austrian_Grand_Prix",,16,0,"Dry","N","osterreichring","1986",1,"1986 Austrian Grand Prix",0
409,1986,6,"Canadian Grand Prix",15-JUN-86,"\N","http://en.wikipedia.org/wiki/1986_Canadian_Grand_Prix",,13,3,"Dry with temperatures approaching 25 °C (77 °F); wind speeds up to 20.5 km/h (12.7 mph)[1]","N","villeneuve","1986",1,"1986 Canadian Grand Prix",0
